slot_id,date,time_window,fdh_id,available
SLOT-FDH-018-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-018,True
SLOT-FDH-018-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-018,False
SLOT-FDH-018-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-018,False
SLOT-FDH-018-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-018,True
SLOT-FDH-018-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-018,True
SLOT-FDH-018-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-018,True
SLOT-FDH-018-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-018,True
SLOT-FDH-018-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-018,False
SLOT-FDH-018-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-018,True
SLOT-FDH-018-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-018,False
SLOT-FDH-018-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-018,False
SLOT-FDH-018-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-018,True
SLOT-FDH-018-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-018,True
SLOT-FDH-018-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-018,True
SLOT-FDH-018-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-018,False
SLOT-FDH-018-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-018,True
SLOT-FDH-018-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-018,True
SLOT-FDH-018-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-018,True
SLOT-FDH-018-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-018,True
SLOT-FDH-018-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-018,True
SLOT-FDH-018-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-018,True
SLOT-FDH-018-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-018,True
SLOT-FDH-018-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-018,True
SLOT-FDH-018-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-018,False
SLOT-FDH-018-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-018,True
SLOT-FDH-018-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-018,True
SLOT-FDH-018-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-018,True
SLOT-FDH-018-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-018,True
SLOT-FDH-018-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-018,True
SLOT-FDH-018-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-018,True
SLOT-FDH-018-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-018,True
SLOT-FDH-018-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-018,False
SLOT-FDH-018-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-018,True
SLOT-FDH-018-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-018,False
SLOT-FDH-019-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-019,False
SLOT-FDH-019-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-019,False
SLOT-FDH-019-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-019,True
SLOT-FDH-019-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-019,True
SLOT-FDH-019-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-019,True
SLOT-FDH-019-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-019,False
SLOT-FDH-019-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-019,True
SLOT-FDH-019-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-019,False
SLOT-FDH-019-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-019,False
SLOT-FDH-019-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-019,True
SLOT-FDH-019-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-019,True
SLOT-FDH-019-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-019,True
SLOT-FDH-019-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-019,True
SLOT-FDH-019-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-019,True
SLOT-FDH-019-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-019,True
SLOT-FDH-019-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-019,False
SLOT-FDH-019-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-019,True
SLOT-FDH-019-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-019,False
SLOT-FDH-019-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-019,True
SLOT-FDH-019-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-019,True
SLOT-FDH-019-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-019,False
SLOT-FDH-019-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-019,True
SLOT-FDH-019-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-019,True
SLOT-FDH-019-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-019,True
SLOT-FDH-019-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-019,False
SLOT-FDH-019-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-019,True
SLOT-FDH-019-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-019,True
SLOT-FDH-019-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-019,True
SLOT-FDH-019-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-019,True
SLOT-FDH-019-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-019,True
SLOT-FDH-019-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-019,True
SLOT-FDH-019-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-019,False
SLOT-FDH-019-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-019,True
SLOT-FDH-019-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-019,True
SLOT-FDH-019-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-019,True
SLOT-FDH-019-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-019,True
SLOT-FDH-019-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-019,False
SLOT-FDH-019-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-019,True
SLOT-FDH-019-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-019,False
SLOT-FDH-019-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-019,True
SLOT-FDH-019-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-019,False
SLOT-FDH-019-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-019,True
SLOT-FDH-020-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-020,True
SLOT-FDH-020-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-020,False
SLOT-FDH-020-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-020,True
SLOT-FDH-020-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-020,False
SLOT-FDH-020-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-020,True
SLOT-FDH-020-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-020,True
SLOT-FDH-020-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-020,False
SLOT-FDH-020-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-020,False
SLOT-FDH-020-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-020,True
SLOT-FDH-020-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-020,True
SLOT-FDH-020-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-020,True
SLOT-FDH-020-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-020,True
SLOT-FDH-020-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-020,True
SLOT-FDH-020-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-020,True
SLOT-FDH-020-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-020,True
SLOT-FDH-020-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-020,True
SLOT-FDH-020-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-020,True
SLOT-FDH-020-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-020,True
SLOT-FDH-020-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-020,True
SLOT-FDH-020-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-020,False
SLOT-FDH-020-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-020,True
SLOT-FDH-020-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-020,True
SLOT-FDH-020-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-020,True
SLOT-FDH-020-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-020,True
SLOT-FDH-020-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-020,True
SLOT-FDH-020-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-020,True
SLOT-FDH-020-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-020,True
SLOT-FDH-020-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-020,True
SLOT-FDH-020-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-020,False
SLOT-FDH-020-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-020,True
SLOT-FDH-020-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-020,False
SLOT-FDH-020-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-020,True
SLOT-FDH-020-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-020,False
SLOT-FDH-020-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-020,True
SLOT-FDH-020-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-020,True
SLOT-FDH-020-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-020,True
SLOT-FDH-020-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-020,False
SLOT-FDH-020-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-020,True
SLOT-FDH-020-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-020,True
SLOT-FDH-020-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-020,True
SLOT-FDH-020-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-020,True
SLOT-FDH-020-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-020,True
SLOT-FDH-021-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-021,True
SLOT-FDH-021-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-021,False
SLOT-FDH-021-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-021,True
SLOT-FDH-021-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-021,True
SLOT-FDH-021-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-021,True
SLOT-FDH-021-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-021,False
SLOT-FDH-021-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-021,True
SLOT-FDH-021-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-021,True
SLOT-FDH-021-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-021,True
SLOT-FDH-021-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-021,True
SLOT-FDH-021-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-021,True
SLOT-FDH-021-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-021,False
SLOT-FDH-021-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-021,False
SLOT-FDH-021-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-021,True
SLOT-FDH-021-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-021,True
SLOT-FDH-021-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-021,True
SLOT-FDH-021-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-021,True
SLOT-FDH-021-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-021,True
SLOT-FDH-021-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-021,True
SLOT-FDH-021-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-021,True
SLOT-FDH-021-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-021,True
SLOT-FDH-021-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-021,True
SLOT-FDH-021-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-021,False
SLOT-FDH-021-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-021,True
SLOT-FDH-021-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-021,True
SLOT-FDH-021-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-021,True
SLOT-FDH-021-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-021,True
SLOT-FDH-021-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-021,True
SLOT-FDH-021-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-021,True
SLOT-FDH-021-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-021,True
SLOT-FDH-021-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-021,True
SLOT-FDH-021-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-021,False
SLOT-FDH-021-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-021,True
SLOT-FDH-021-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-021,True
SLOT-FDH-021-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-021,False
SLOT-FDH-021-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-021,True
SLOT-FDH-021-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-021,True
SLOT-FDH-021-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-021,True
SLOT-FDH-021-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-021,True
SLOT-FDH-021-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-021,True
SLOT-FDH-021-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-021,True
SLOT-FDH-021-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-021,True
SLOT-FDH-022-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-022,True
SLOT-FDH-022-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-022,True
SLOT-FDH-022-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-022,True
SLOT-FDH-022-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-022,False
SLOT-FDH-022-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-022,True
SLOT-FDH-022-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-022,True
SLOT-FDH-022-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-022,True
SLOT-FDH-022-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-022,False
SLOT-FDH-022-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-022,True
SLOT-FDH-022-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-022,True
SLOT-FDH-022-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-022,True
SLOT-FDH-022-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-022,True
SLOT-FDH-022-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-022,True
SLOT-FDH-022-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-022,True
SLOT-FDH-022-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-022,True
SLOT-FDH-022-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-022,True
SLOT-FDH-022-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-022,False
SLOT-FDH-022-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-022,True
SLOT-FDH-022-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-022,True
SLOT-FDH-022-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-022,True
SLOT-FDH-022-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-022,False
SLOT-FDH-022-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-022,True
SLOT-FDH-022-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-022,True
SLOT-FDH-022-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-022,True
SLOT-FDH-022-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-022,False
SLOT-FDH-022-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-022,True
SLOT-FDH-022-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-022,True
SLOT-FDH-022-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-022,True
SLOT-FDH-022-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-022,False
SLOT-FDH-022-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-022,True
SLOT-FDH-022-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-022,True
SLOT-FDH-022-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-022,True
SLOT-FDH-022-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-022,True
SLOT-FDH-022-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-022,True
SLOT-FDH-022-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-022,True
SLOT-FDH-022-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-022,True
SLOT-FDH-022-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-022,False
SLOT-FDH-022-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-022,True
SLOT-FDH-022-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-022,True
SLOT-FDH-022-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-022,True
SLOT-FDH-022-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-022,False
SLOT-FDH-022-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-022,True
SLOT-FDH-023-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-023,True
SLOT-FDH-023-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-023,False
SLOT-FDH-023-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-023,True
SLOT-FDH-023-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-023,False
SLOT-FDH-023-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-023,True
SLOT-FDH-023-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-023,True
SLOT-FDH-023-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-023,True
SLOT-FDH-023-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-023,True
SLOT-FDH-023-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-023,True
SLOT-FDH-023-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-023,True
SLOT-FDH-023-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-023,True
SLOT-FDH-023-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-023,False
SLOT-FDH-023-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-023,True
SLOT-FDH-023-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-023,True
SLOT-FDH-023-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-023,False
SLOT-FDH-023-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-023,True
SLOT-FDH-023-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-023,True
SLOT-FDH-023-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-023,True
SLOT-FDH-023-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-023,True
SLOT-FDH-023-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-023,True
SLOT-FDH-023-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-023,False
SLOT-FDH-023-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-023,True
SLOT-FDH-023-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-023,True
SLOT-FDH-023-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-023,False
SLOT-FDH-023-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-023,True
SLOT-FDH-023-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-023,True
SLOT-FDH-023-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-023,True
SLOT-FDH-023-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-023,True
SLOT-FDH-023-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-023,True
SLOT-FDH-023-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-023,True
SLOT-FDH-023-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-023,True
SLOT-FDH-023-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-023,True
SLOT-FDH-023-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-023,False
SLOT-FDH-023-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-023,True
SLOT-FDH-023-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-023,True
SLOT-FDH-023-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-023,True
SLOT-FDH-023-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-023,True
SLOT-FDH-023-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-023,True
SLOT-FDH-023-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-023,True
SLOT-FDH-023-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-023,True
SLOT-FDH-023-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-023,True
SLOT-FDH-023-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-023,False
SLOT-FDH-024-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-024,True
SLOT-FDH-024-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-024,True
SLOT-FDH-024-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-024,False
SLOT-FDH-024-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-024,True
SLOT-FDH-024-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-024,True
SLOT-FDH-024-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-024,False
SLOT-FDH-024-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-024,False
SLOT-FDH-024-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-024,True
SLOT-FDH-024-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-024,True
SLOT-FDH-024-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-024,True
SLOT-FDH-024-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-024,False
SLOT-FDH-024-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-024,True
SLOT-FDH-024-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-024,False
SLOT-FDH-024-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-024,True
SLOT-FDH-024-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-024,True
SLOT-FDH-024-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-024,True
SLOT-FDH-024-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-024,True
SLOT-FDH-024-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-024,True
SLOT-FDH-024-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-024,True
SLOT-FDH-024-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-024,True
SLOT-FDH-024-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-024,True
SLOT-FDH-024-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-024,False
SLOT-FDH-024-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-024,True
SLOT-FDH-024-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-024,False
SLOT-FDH-024-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-024,True
SLOT-FDH-024-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-024,True
SLOT-FDH-024-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-024,True
SLOT-FDH-024-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-024,False
SLOT-FDH-024-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-024,True
SLOT-FDH-024-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-024,True
SLOT-FDH-024-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-024,False
SLOT-FDH-024-10-13:00-16:00,2026-08-15,13:00-16:00,FDH-024,True
SLOT-FDH-024-10-16:00-19:00,2026-08-15,16:00-19:00,FDH-024,True
SLOT-FDH-024-11-09:00-12:00,2026-08-16,09:00-12:00,FDH-024,True
SLOT-FDH-024-11-13:00-16:00,2026-08-16,13:00-16:00,FDH-024,True
SLOT-FDH-024-11-16:00-19:00,2026-08-16,16:00-19:00,FDH-024,True
SLOT-FDH-024-12-09:00-12:00,2026-08-17,09:00-12:00,FDH-024,False
SLOT-FDH-024-12-13:00-16:00,2026-08-17,13:00-16:00,FDH-024,True
SLOT-FDH-024-12-16:00-19:00,2026-08-17,16:00-19:00,FDH-024,True
SLOT-FDH-024-13-09:00-12:00,2026-08-18,09:00-12:00,FDH-024,True
SLOT-FDH-024-13-13:00-16:00,2026-08-18,13:00-16:00,FDH-024,False
SLOT-FDH-024-13-16:00-19:00,2026-08-18,16:00-19:00,FDH-024,True
SLOT-FDH-025-0-09:00-12:00,2026-08-05,09:00-12:00,FDH-025,True
SLOT-FDH-025-0-13:00-16:00,2026-08-05,13:00-16:00,FDH-025,True
SLOT-FDH-025-0-16:00-19:00,2026-08-05,16:00-19:00,FDH-025,True
SLOT-FDH-025-1-09:00-12:00,2026-08-06,09:00-12:00,FDH-025,False
SLOT-FDH-025-1-13:00-16:00,2026-08-06,13:00-16:00,FDH-025,False
SLOT-FDH-025-1-16:00-19:00,2026-08-06,16:00-19:00,FDH-025,True
SLOT-FDH-025-2-09:00-12:00,2026-08-07,09:00-12:00,FDH-025,True
SLOT-FDH-025-2-13:00-16:00,2026-08-07,13:00-16:00,FDH-025,False
SLOT-FDH-025-2-16:00-19:00,2026-08-07,16:00-19:00,FDH-025,True
SLOT-FDH-025-3-09:00-12:00,2026-08-08,09:00-12:00,FDH-025,True
SLOT-FDH-025-3-13:00-16:00,2026-08-08,13:00-16:00,FDH-025,False
SLOT-FDH-025-3-16:00-19:00,2026-08-08,16:00-19:00,FDH-025,True
SLOT-FDH-025-4-09:00-12:00,2026-08-09,09:00-12:00,FDH-025,False
SLOT-FDH-025-4-13:00-16:00,2026-08-09,13:00-16:00,FDH-025,True
SLOT-FDH-025-4-16:00-19:00,2026-08-09,16:00-19:00,FDH-025,True
SLOT-FDH-025-5-09:00-12:00,2026-08-10,09:00-12:00,FDH-025,True
SLOT-FDH-025-5-13:00-16:00,2026-08-10,13:00-16:00,FDH-025,False
SLOT-FDH-025-5-16:00-19:00,2026-08-10,16:00-19:00,FDH-025,False
SLOT-FDH-025-6-09:00-12:00,2026-08-11,09:00-12:00,FDH-025,True
SLOT-FDH-025-6-13:00-16:00,2026-08-11,13:00-16:00,FDH-025,False
SLOT-FDH-025-6-16:00-19:00,2026-08-11,16:00-19:00,FDH-025,True
SLOT-FDH-025-7-09:00-12:00,2026-08-12,09:00-12:00,FDH-025,True
SLOT-FDH-025-7-13:00-16:00,2026-08-12,13:00-16:00,FDH-025,True
SLOT-FDH-025-7-16:00-19:00,2026-08-12,16:00-19:00,FDH-025,True
SLOT-FDH-025-8-09:00-12:00,2026-08-13,09:00-12:00,FDH-025,False
SLOT-FDH-025-8-13:00-16:00,2026-08-13,13:00-16:00,FDH-025,True
SLOT-FDH-025-8-16:00-19:00,2026-08-13,16:00-19:00,FDH-025,False
SLOT-FDH-025-9-09:00-12:00,2026-08-14,09:00-12:00,FDH-025,True
SLOT-FDH-025-9-13:00-16:00,2026-08-14,13:00-16:00,FDH-025,True
SLOT-FDH-025-9-16:00-19:00,2026-08-14,16:00-19:00,FDH-025,False
SLOT-FDH-025-10-09:00-12:00,2026-08-15,09:00-12:00,FDH-025,True
